learning_id,employee_id,department,job_level,course_name,course_category,provider,start_date,completion_date,status,score_pct,hours_spent,certification_earned,mandatory,mode,rating_by_learner,manager_id
LRN00956,EMP00524,Marketing,L2,Project Management Professional,Compliance,Custom,2025-12-17,2026-01-25,Not Started,55,35.8,No,Yes,Virtual Instructor-Led,2.4,MGR0021
LRN00957,EMP00884,Sales,L2,Power BI Essentials,Leadership,HarvardX,2024-12-17,2025-02-12,Completed,72,17.4,No,Yes,Online Self-Paced,1.5,MGR0042
LRN00958,EMP00500,Product,L2,Power BI Essentials,Soft Skills,Udemy,2025-12-03,2026-03-31,Completed,82,7.6,Yes,Yes,In-Person,3.9,MGR0012
LRN00959,EMP00311,Sales,L7,Leadership Foundations,Technical,LinkedIn Learning,2026-02-24,2026-05-31,Completed,86,22.2,Yes,No,Virtual Instructor-Led,4.5,MGR0014
LRN00960,EMP00130,HR,L5,Negotiation Skills,Domain,LinkedIn Learning,2022-04-06,2022-07-25,Dropped,51,6.9,No,No,Online Self-Paced,3.2,MGR0018
LRN00961,EMP00418,Operations,L6,Negotiation Skills,Domain,Udemy,2023-04-29,2023-06-20,In Progress,73,20.5,Yes,No,Blended,2.9,MGR0038
LRN00962,EMP01025,Engineering,L4,SQL Mastery,Domain,Udemy,2024-06-11,2024-09-21,Completed,61,11.5,No,No,In-Person,1.6,MGR0013
LRN00963,EMP00706,IT,L5,Financial Acumen,Soft Skills,Internal LMS,2025-09-05,2025-12-09,Not Started,51,27.8,No,No,Online Self-Paced,4.5,MGR0037
LRN00964,EMP00993,Operations,L3,Excel Advanced,Leadership,HarvardX,2022-03-24,2022-05-26,Completed,55,12.4,No,Yes,Blended,1.8,MGR0044
LRN00965,EMP00221,Operations,L5,SQL Mastery,Compliance,Custom,2025-05-27,2025-08-30,Dropped,76,27.2,Yes,No,Online Self-Paced,4.1,MGR0018
LRN00966,EMP00517,Operations,L3,Communication Skills,Leadership,Udemy,2025-01-08,2025-04-06,In Progress,91,30.3,No,Yes,Virtual Instructor-Led,2.0,MGR0044
LRN00967,EMP00120,Customer Success,L6,Leadership Foundations,Technical,Udemy,2024-06-30,2024-09-13,Dropped,76,32.3,No,No,Blended,2.6,MGR0034
LRN00968,EMP00550,IT,L1,Project Management Professional,Domain,Custom,2025-09-28,2025-12-11,Dropped,57,2.4,Yes,No,Online Self-Paced,1.4,MGR0001
LRN00969,EMP00342,Data Science,L2,Design Thinking,Compliance,Custom,2022-12-27,2023-04-11,Dropped,50,15.4,No,No,In-Person,1.7,MGR0049
LRN00970,EMP00742,Engineering,L5,Machine Learning Basics,Compliance,Internal LMS,2025-04-17,2025-06-13,Dropped,51,32.2,No,No,Blended,3.9,MGR0005
LRN00971,EMP00224,Product,L3,Communication Skills,Soft Skills,HarvardX,2024-12-27,2025-03-07,Dropped,75,21.2,No,No,Virtual Instructor-Led,4.2,MGR0039
LRN00972,EMP00025,Data Science,L1,Cloud Fundamentals,Domain,Pluralsight,2025-11-30,2026-03-24,Dropped,64,26.1,Yes,Yes,Blended,2.4,MGR0040
LRN00973,EMP00072,Product,L4,Agile & Scrum Certification,Soft Skills,Udemy,2025-12-04,2026-02-04,In Progress,62,12.2,Yes,No,Online Self-Paced,2.3,MGR0022
LRN00974,EMP00061,Sales,L6,Machine Learning Basics,Leadership,Coursera,2026-06-05,2026-07-29,Not Started,64,30.0,No,Yes,Blended,3.8,MGR0040
LRN00975,EMP00459,Sales,L5,Project Management Professional,Compliance,Coursera,2024-05-15,2024-07-16,Completed,98,6.2,Yes,Yes,Online Self-Paced,2.3,MGR0034
LRN00976,EMP00312,Legal,L2,Cloud Fundamentals,Leadership,Coursera,2023-10-18,2023-11-27,Completed,78,28.3,No,No,Blended,3.1,MGR0036
LRN00977,EMP00858,Marketing,L1,Communication Skills,Compliance,Coursera,2023-07-31,2023-09-01,Completed,55,21.0,No,Yes,Blended,1.7,MGR0015
LRN00978,EMP00622,Engineering,L1,Negotiation Skills,Domain,Pluralsight,2026-03-02,2026-04-12,Not Started,86,17.8,No,No,Online Self-Paced,3.2,MGR0005
LRN00979,EMP00259,Product,L1,Machine Learning Basics,Compliance,Custom,2024-10-27,2024-12-09,In Progress,98,4.8,No,Yes,Virtual Instructor-Led,2.9,MGR0045
LRN00980,EMP00554,HR,L7,DEI in the Workplace,Compliance,Udemy,2023-03-25,2023-05-23,Not Started,78,29.5,No,Yes,In-Person,5.0,MGR0031
LRN00981,EMP00956,Finance,L3,Safety & Compliance,Technical,Internal LMS,2023-04-18,2023-08-14,Dropped,61,18.2,No,Yes,Online Self-Paced,4.5,MGR0042
LRN00982,EMP01106,Engineering,L4,Leadership Foundations,Leadership,Coursera,2025-05-13,2025-07-06,Dropped,78,20.8,No,Yes,In-Person,2.4,MGR0049
LRN00983,EMP00450,Product,L2,DEI in the Workplace,Domain,Udemy,2022-11-24,2023-02-19,Completed,67,27.3,No,No,Blended,1.3,MGR0026
LRN00984,EMP00399,Marketing,L2,Communication Skills,Domain,Custom,2023-07-07,2023-08-10,Dropped,65,5.5,No,No,In-Person,4.0,MGR0017
LRN00985,EMP01027,Finance,L1,Design Thinking,Technical,Internal LMS,2026-01-13,2026-03-03,Completed,50,39.1,No,No,Blended,2.6,MGR0001
LRN00986,EMP01171,Legal,L6,SQL Mastery,Soft Skills,HarvardX,2022-05-22,2022-08-16,In Progress,87,22.9,No,No,Virtual Instructor-Led,2.6,MGR0046
LRN00987,EMP01012,IT,L5,DEI in the Workplace,Technical,HarvardX,2022-03-07,2022-06-17,Dropped,97,27.4,No,Yes,Blended,3.6,MGR0047
LRN00988,EMP01048,HR,L6,Power BI Essentials,Domain,LinkedIn Learning,2025-03-26,2025-04-26,Completed,98,8.0,No,No,Online Self-Paced,3.0,MGR0013
LRN00989,EMP00685,Data Science,L2,Financial Acumen,Soft Skills,Internal LMS,2022-06-17,2022-09-05,Dropped,68,35.1,No,No,Virtual Instructor-Led,3.9,MGR0012
LRN00990,EMP00674,Engineering,L3,Agile & Scrum Certification,Soft Skills,Udemy,2022-10-24,2023-01-28,Not Started,82,35.0,Yes,No,In-Person,2.0,MGR0019
LRN00991,EMP00016,Engineering,L2,Project Management Professional,Domain,HarvardX,2023-01-06,2023-02-24,In Progress,69,32.0,No,No,Online Self-Paced,4.9,MGR0012
LRN00992,EMP00583,HR,L6,Project Management Professional,Domain,LinkedIn Learning,2025-12-20,2026-02-03,In Progress,96,18.7,No,No,Virtual Instructor-Led,3.1,MGR0019
LRN00993,EMP01171,Legal,L5,Negotiation Skills,Soft Skills,Internal LMS,2022-03-07,2022-06-07,In Progress,83,27.6,No,Yes,Blended,2.3,MGR0007
LRN00994,EMP00310,Engineering,L4,Excel Advanced,Technical,Custom,2022-12-27,2023-03-07,Completed,71,15.7,No,Yes,Virtual Instructor-Led,2.1,MGR0042
LRN00995,EMP00473,Marketing,L6,Cloud Fundamentals,Technical,Coursera,2022-03-14,2022-05-07,Dropped,84,35.1,Yes,Yes,Blended,3.1,MGR0001
LRN00996,EMP00838,Finance,L2,DEI in the Workplace,Leadership,Pluralsight,2025-06-15,2025-08-30,Not Started,73,2.1,No,Yes,Online Self-Paced,1.2,MGR0046
LRN00997,EMP01086,Marketing,L6,Excel Advanced,Compliance,Internal LMS,2026-02-04,2026-06-01,Completed,64,2.1,No,Yes,Online Self-Paced,3.0,MGR0021
LRN00998,EMP00996,Engineering,L3,Leadership Foundations,Domain,Coursera,2025-09-06,2025-11-27,Not Started,50,32.5,No,No,Online Self-Paced,2.5,MGR0007
LRN00999,EMP01043,Marketing,L2,Excel Advanced,Compliance,LinkedIn Learning,2022-09-11,2022-11-08,In Progress,97,29.5,No,Yes,Online Self-Paced,1.1,MGR0016
LRN01000,EMP00399,Design,L2,Financial Acumen,Technical,Coursera,2023-01-02,2023-04-14,In Progress,95,21.8,Yes,No,Virtual Instructor-Led,3.0,MGR0021
