response_id,employee_id,survey_type,survey_date,department,job_level,location,engagement_score,wellbeing_score,manager_score,dei_inclusion_score,growth_score,workload_score,eNPS,would_recommend,open_text_theme,sentiment,response_channel
SUR00919,EMP01073,Wellbeing,2024-03-26,Sales,L2,New York,2.38,3.34,2.07,2.15,2.86,4.51,0,Neutral,Career Growth,Positive,App
SUR00920,EMP00339,Onboarding,2025-03-27,Legal,L7,Austin,1.24,1.86,1.38,1.06,3.24,1.15,-9,No,Career Growth,Positive,QR Code
SUR00921,EMP00345,Wellbeing,2021-04-07,Design,L6,Denver,3.87,2.83,1.91,2.49,2.35,2.41,59,Yes,Tools & Technology,Positive,QR Code
SUR00922,EMP00898,Exit,2025-03-23,Sales,L4,Denver,1.61,3.29,4.5,4.87,3.17,2.59,91,Yes,Recognition,Positive,App
SUR00923,EMP00737,Pulse,2026-07-02,Legal,L5,Atlanta,1.75,1.58,1.24,1.59,2.3,2.1,-89,Neutral,Career Growth,Neutral,Kiosk
SUR00924,EMP00038,DEI,2023-06-19,Customer Success,L7,Atlanta,4.28,4.29,4.62,4.45,2.99,1.39,37,Yes,Culture,Positive,Email
SUR00925,EMP00105,Wellbeing,2021-01-10,Legal,L4,Boston,3.16,3.06,4.97,4.87,1.96,3.85,44,Yes,Career Growth,Positive,Kiosk
SUR00926,EMP00882,Engagement,2022-04-07,Design,L7,Boston,4.35,3.86,1.01,3.13,3.79,4.81,27,Yes,Recognition,Neutral,App
SUR00927,EMP00964,Onboarding,2024-07-01,Engineering,L3,Seattle,2.87,3.44,1.2,4.32,2.26,3.22,-38,Yes,Culture,Neutral,Email
SUR00928,EMP00260,Exit,2024-09-03,Customer Success,L5,New York,1.64,2.82,2.05,1.45,1.75,3.74,96,Yes,Tools & Technology,Negative,Email
SUR00929,EMP00243,DEI,2024-01-23,Operations,L4,Boston,2.2,1.84,3.17,4.1,3.17,1.72,-22,Yes,Recognition,Positive,App
SUR00930,EMP01027,Onboarding,2025-05-25,Engineering,L4,Austin,2.38,1.89,1.05,3.77,4.85,2.44,-19,No,Career Growth,Positive,App
SUR00931,EMP00675,Pulse,2022-06-02,Product,L1,San Francisco,4.2,3.21,2.9,4.04,4.1,1.05,-8,Yes,Compensation,Negative,Email
SUR00932,EMP01087,Wellbeing,2022-07-02,Sales,L5,New York,2.44,1.37,2.16,1.51,4.87,4.75,-100,No,Culture,Negative,Email
SUR00933,EMP00563,Wellbeing,2026-06-25,Operations,L1,Boston,2.71,3.41,4.35,1.87,4.09,2.89,79,Neutral,Management,Neutral,Kiosk
SUR00934,EMP00918,Pulse,2023-11-13,Product,L7,Remote,1.81,3.27,1.6,2.48,4.4,3.41,-4,Yes,Tools & Technology,Neutral,App
SUR00935,EMP00843,Manager Effectiveness,2021-04-03,Product,L1,Austin,2.21,4.25,1.49,2.91,3.44,2.19,-78,Yes,Tools & Technology,Negative,Email
SUR00936,EMP01163,Pulse,2026-01-05,Legal,L4,Remote,2.15,1.76,2.19,4.87,2.4,3.77,-79,Neutral,Culture,Negative,Kiosk
SUR00937,EMP00574,Onboarding,2026-05-05,Legal,L5,San Francisco,2.47,4.02,3.33,4.97,4.66,2.53,-41,Neutral,Work-Life Balance,Negative,QR Code
SUR00938,EMP01128,DEI,2023-09-08,Legal,L7,Chicago,1.96,3.7,1.19,1.79,2.12,4.24,-47,Yes,Compensation,Negative,App
SUR00939,EMP00213,Wellbeing,2024-03-13,Legal,L1,Austin,2.3,3.44,3.85,1.61,1.06,1.02,99,No,Compensation,Negative,QR Code
SUR00940,EMP00778,Exit,2023-11-21,Finance,L4,New York,4.25,3.61,2.55,3.95,2.86,2.91,29,Neutral,Recognition,Neutral,App
SUR00941,EMP00847,DEI,2021-03-01,Operations,L2,Atlanta,1.77,1.23,3.22,3.1,4.84,1.8,-89,Neutral,Autonomy,Positive,Email
SUR00942,EMP01190,DEI,2021-12-14,Finance,L4,Atlanta,1.2,3.75,2.45,3.09,4.69,1.55,-100,Neutral,Recognition,Positive,QR Code
SUR00943,EMP00943,DEI,2026-03-29,Data Science,L2,Dallas,3.6,1.27,2.69,4.79,2.55,1.06,98,No,Work-Life Balance,Positive,QR Code
SUR00944,EMP00097,Onboarding,2025-01-28,Marketing,L3,Austin,3.18,2.07,2.29,4.72,2.69,4.1,73,No,Management,Positive,Kiosk
SUR00945,EMP00207,Wellbeing,2024-06-05,IT,L7,Atlanta,4.97,2.77,1.87,1.17,1.25,1.85,43,Neutral,Career Growth,Negative,Kiosk
SUR00946,EMP00530,Onboarding,2026-02-04,Customer Success,L4,Dallas,3.29,4.78,4.19,2.09,4.78,1.99,-35,No,Tools & Technology,Negative,QR Code
SUR00947,EMP00938,Wellbeing,2024-07-23,Marketing,L4,New York,1.73,1.87,3.68,3.02,1.12,3.81,91,Neutral,Recognition,Neutral,Email
SUR00948,EMP00656,Wellbeing,2024-05-25,IT,L4,Seattle,1.89,1.1,2.99,3.22,4.37,1.85,34,Yes,Tools & Technology,Negative,App
SUR00949,EMP00899,Engagement,2021-09-17,Legal,L6,Dallas,3.11,1.09,4.97,1.32,4.15,2.28,38,Neutral,Work-Life Balance,Positive,QR Code
SUR00950,EMP00411,Wellbeing,2021-06-09,Finance,L7,Austin,4.89,1.48,2.91,2.35,4.93,2.08,52,Neutral,Culture,Negative,Kiosk
SUR00951,EMP00505,Pulse,2025-09-07,Sales,L4,Dallas,1.64,1.9,4.23,2.41,4.46,2.91,11,Yes,Career Growth,Negative,Kiosk
SUR00952,EMP00029,Exit,2023-12-03,Finance,L6,Denver,2.01,1.05,1.46,2.77,2.18,4.88,-65,Yes,Autonomy,Negative,Kiosk
SUR00953,EMP00876,Onboarding,2024-07-16,Marketing,L3,Boston,3.66,2.2,2.05,3.25,2.69,2.82,56,Yes,Career Growth,Neutral,App
SUR00954,EMP00278,Wellbeing,2023-05-11,Product,L5,Seattle,1.17,3.66,1.4,4.96,2.04,1.91,-59,No,Compensation,Negative,QR Code
SUR00955,EMP01101,DEI,2022-03-24,HR,L5,Austin,4.21,4.34,3.67,3.42,2.56,1.62,65,No,Recognition,Negative,QR Code
SUR00956,EMP00383,DEI,2023-04-25,Legal,L1,New York,1.91,2.61,2.99,3.57,1.21,4.66,-49,No,Work-Life Balance,Negative,Kiosk
SUR00957,EMP01188,Pulse,2023-04-21,Marketing,L4,Chicago,3.51,1.02,2.6,1.21,1.31,4.29,5,No,Recognition,Negative,Email
SUR00958,EMP01200,Manager Effectiveness,2023-06-08,Sales,L3,Remote,4.13,3.27,4.43,1.03,3.39,2.72,-9,Neutral,Tools & Technology,Neutral,Kiosk
SUR00959,EMP00637,Wellbeing,2022-05-25,Engineering,L1,San Francisco,2.9,3.08,2.08,2.6,3.62,4.48,86,No,Management,Positive,Kiosk
SUR00960,EMP00371,Manager Effectiveness,2025-01-02,Marketing,L3,Dallas,3.28,4.74,2.83,4.72,1.79,3.0,-50,Yes,Work-Life Balance,Neutral,QR Code
SUR00961,EMP00765,Manager Effectiveness,2025-05-05,Legal,L5,San Francisco,1.18,2.79,3.51,3.72,2.62,4.63,-70,No,Work-Life Balance,Positive,Kiosk
SUR00962,EMP00002,Wellbeing,2021-10-28,Operations,L1,New York,2.63,1.7,4.91,4.98,4.63,2.03,-21,Neutral,Culture,Negative,QR Code
SUR00963,EMP00694,Pulse,2026-02-23,Legal,L6,Boston,1.24,2.28,1.77,3.0,2.96,4.4,-80,Yes,Recognition,Positive,App
SUR00964,EMP01042,Onboarding,2024-12-06,IT,L3,Chicago,3.87,4.93,4.82,3.15,2.99,2.44,63,Neutral,Autonomy,Neutral,App
SUR00965,EMP00122,Onboarding,2025-01-22,Sales,L6,Boston,4.53,1.65,4.16,3.12,4.14,4.67,95,Yes,Career Growth,Positive,QR Code
SUR00966,EMP00561,Wellbeing,2022-04-19,Engineering,L6,Chicago,3.51,4.99,3.41,2.98,3.82,2.18,98,No,Compensation,Positive,App
SUR00967,EMP00634,Onboarding,2024-10-22,Product,L5,Denver,4.79,4.66,3.77,3.93,4.51,1.22,20,No,Management,Neutral,QR Code
SUR00968,EMP00562,DEI,2023-09-12,Marketing,L7,Dallas,1.84,4.09,1.41,4.18,2.64,3.51,68,Yes,Career Growth,Positive,QR Code
SUR00969,EMP01145,Onboarding,2022-08-21,Marketing,L5,Dallas,1.66,3.28,1.26,3.54,1.52,1.51,-68,No,Tools & Technology,Negative,Kiosk
SUR00970,EMP00963,Manager Effectiveness,2021-04-14,Marketing,L3,Dallas,3.37,1.01,3.57,2.88,3.29,1.35,96,Neutral,Culture,Positive,Kiosk
SUR00971,EMP00719,Exit,2022-12-19,Sales,L6,Austin,4.98,1.89,1.82,2.06,1.22,4.48,77,Yes,Career Growth,Neutral,App
SUR00972,EMP00146,Wellbeing,2022-05-06,IT,L3,Remote,3.59,1.95,4.73,3.16,4.13,4.67,-17,Neutral,Career Growth,Negative,QR Code
SUR00973,EMP00429,Wellbeing,2025-01-31,Sales,L2,Dallas,1.65,3.55,4.18,1.73,2.23,1.61,68,Neutral,Work-Life Balance,Neutral,Kiosk
SUR00974,EMP00538,Manager Effectiveness,2023-10-13,Customer Success,L5,Remote,1.87,2.86,4.89,1.21,1.23,4.42,13,Yes,Tools & Technology,Negative,Email
SUR00975,EMP00824,Pulse,2023-02-28,Data Science,L2,Austin,2.78,1.72,2.02,3.63,4.05,4.95,-67,No,Tools & Technology,Neutral,App
SUR00976,EMP00007,Manager Effectiveness,2023-10-13,IT,L5,New York,2.02,2.96,2.93,3.49,4.16,4.39,-39,No,Autonomy,Neutral,Kiosk
SUR00977,EMP00334,Wellbeing,2026-06-11,Data Science,L2,Remote,3.36,2.74,4.34,2.56,4.22,4.24,-24,No,Culture,Neutral,Email
SUR00978,EMP01117,Wellbeing,2022-04-05,Customer Success,L3,Atlanta,4.89,4.56,1.61,1.66,4.23,3.97,-96,Yes,Recognition,Neutral,Email
SUR00979,EMP00647,DEI,2025-01-21,IT,L3,Austin,2.93,2.14,4.41,3.17,3.96,2.98,-75,No,Tools & Technology,Negative,App
SUR00980,EMP00396,Pulse,2021-05-25,Data Science,L4,Remote,4.76,1.91,4.17,1.85,2.2,2.98,-2,Yes,Recognition,Negative,Email
SUR00981,EMP00952,Exit,2023-01-09,Data Science,L1,Austin,1.45,1.08,1.08,1.17,2.99,2.7,69,Neutral,Tools & Technology,Negative,QR Code
SUR00982,EMP00116,Manager Effectiveness,2021-01-11,Operations,L1,Austin,4.77,1.91,4.59,1.21,3.6,2.69,-76,Neutral,Career Growth,Neutral,App
SUR00983,EMP01016,Manager Effectiveness,2026-01-12,Legal,L5,Chicago,1.68,3.23,3.53,4.63,3.73,3.84,27,No,Recognition,Positive,App
SUR00984,EMP00810,DEI,2024-10-17,IT,L4,Boston,1.78,1.31,4.53,1.65,2.04,4.17,37,No,Management,Negative,Email
SUR00985,EMP00911,Onboarding,2023-07-03,IT,L2,San Francisco,2.24,3.6,2.0,3.43,4.24,4.2,51,Neutral,Recognition,Negative,Kiosk
SUR00986,EMP00647,Wellbeing,2024-03-22,Data Science,L4,Austin,3.53,3.68,3.21,1.03,3.3,4.73,-64,No,Autonomy,Negative,Email
SUR00987,EMP00727,Exit,2025-10-15,HR,L6,Denver,3.11,1.02,2.78,2.28,1.44,3.17,-11,Yes,Work-Life Balance,Positive,App
SUR00988,EMP00184,Wellbeing,2023-12-25,Legal,L4,Austin,4.99,2.91,3.32,2.1,4.31,2.49,9,Yes,Recognition,Neutral,QR Code
SUR00989,EMP00771,Manager Effectiveness,2021-01-20,Sales,L6,Boston,1.22,2.08,2.09,1.01,1.32,4.95,0,Neutral,Tools & Technology,Neutral,QR Code
SUR00990,EMP00776,Wellbeing,2022-09-15,Product,L3,Denver,4.38,4.38,4.35,2.58,3.98,4.53,85,Yes,Autonomy,Neutral,Kiosk
SUR00991,EMP00172,Manager Effectiveness,2021-05-01,Operations,L1,Denver,3.08,3.46,4.17,4.21,1.61,1.97,56,No,Recognition,Negative,App
SUR00992,EMP00241,Onboarding,2024-12-10,Product,L6,New York,4.46,4.35,4.35,4.8,2.34,4.4,18,Yes,Career Growth,Neutral,App
SUR00993,EMP00607,Pulse,2024-01-18,IT,L1,Atlanta,3.84,1.28,4.56,2.67,3.32,1.25,47,Neutral,Recognition,Positive,Kiosk
SUR00994,EMP00116,Exit,2021-08-17,Engineering,L4,Denver,1.49,3.42,1.88,4.39,2.84,2.33,-85,No,Work-Life Balance,Positive,QR Code
SUR00995,EMP01176,Wellbeing,2025-10-17,Data Science,L4,Atlanta,3.44,3.7,1.42,3.3,2.14,2.77,45,Neutral,Recognition,Negative,Email
SUR00996,EMP01126,Exit,2022-07-10,IT,L4,San Francisco,4.45,1.6,4.45,3.05,1.07,3.68,25,Neutral,Culture,Negative,QR Code
SUR00997,EMP00927,Manager Effectiveness,2024-02-28,Customer Success,L5,Dallas,1.61,4.11,2.82,3.49,4.94,3.96,37,Neutral,Recognition,Positive,QR Code
SUR00998,EMP00520,DEI,2022-01-19,Design,L2,New York,4.49,4.78,3.28,2.76,4.6,2.03,-15,Neutral,Tools & Technology,Positive,Email
SUR00999,EMP00399,Manager Effectiveness,2025-04-08,HR,L4,Atlanta,4.43,3.91,1.35,4.34,2.53,4.06,33,Yes,Culture,Positive,App
SUR01000,EMP01096,Pulse,2026-04-25,Finance,L7,Denver,2.23,3.44,4.32,4.18,4.25,3.56,15,Yes,Recognition,Neutral,Email
SUR01001,EMP01164,Onboarding,2024-10-04,Data Science,L2,Chicago,3.64,2.49,3.28,3.55,2.88,3.15,-43,Yes,Work-Life Balance,Neutral,Email
SUR01002,EMP01050,Wellbeing,2021-06-02,Design,L2,Denver,4.23,4.21,1.11,4.61,3.38,2.22,87,No,Culture,Negative,Kiosk
SUR01003,EMP00123,Manager Effectiveness,2022-12-12,Data Science,L7,Dallas,1.26,1.39,4.04,3.46,4.63,2.98,44,Yes,Work-Life Balance,Negative,App
SUR01004,EMP00889,Manager Effectiveness,2025-09-21,Customer Success,L5,New York,1.08,3.0,4.97,4.83,1.2,2.69,33,Yes,Culture,Neutral,Email
SUR01005,EMP00879,Wellbeing,2023-05-24,Design,L4,San Francisco,1.41,4.04,3.74,4.34,2.11,4.88,4,No,Career Growth,Negative,Email
SUR01006,EMP00702,Wellbeing,2023-11-29,Design,L3,Dallas,1.61,5.0,1.05,3.49,2.92,3.85,50,Neutral,Tools & Technology,Negative,QR Code
SUR01007,EMP00362,Onboarding,2021-01-14,Engineering,L2,New York,1.79,2.46,3.99,3.08,2.65,2.79,50,Neutral,Recognition,Positive,App
SUR01008,EMP00636,DEI,2022-09-15,Data Science,L4,Denver,2.06,4.84,3.44,3.36,4.37,4.46,-46,Yes,Tools & Technology,Positive,Email
SUR01009,EMP00170,Engagement,2021-10-07,Legal,L2,Chicago,2.05,3.49,1.54,1.58,4.68,2.95,94,No,Career Growth,Negative,Kiosk
SUR01010,EMP01183,Onboarding,2025-10-08,Data Science,L2,Denver,3.02,1.94,3.63,2.44,2.48,1.79,-29,No,Management,Positive,App
SUR01011,EMP01071,Wellbeing,2021-01-09,Sales,L1,Boston,3.59,2.36,2.62,2.11,1.4,4.86,-74,Yes,Tools & Technology,Neutral,App
SUR01012,EMP00322,Pulse,2023-08-22,Operations,L1,Dallas,4.03,3.44,1.97,2.85,4.59,4.26,-62,Neutral,Compensation,Positive,Kiosk
SUR01013,EMP00481,Onboarding,2024-12-01,Marketing,L1,Chicago,3.28,4.19,2.93,3.3,2.73,4.77,-58,Neutral,Career Growth,Neutral,App
SUR01014,EMP00457,Onboarding,2021-02-08,Engineering,L4,Seattle,4.43,2.3,2.3,3.09,5.0,2.22,32,Yes,Culture,Positive,QR Code
SUR01015,EMP01109,Pulse,2023-11-30,Legal,L2,Boston,3.94,3.09,3.99,3.31,4.47,4.0,-95,No,Management,Negative,Kiosk
SUR01016,EMP01038,Exit,2025-01-22,HR,L4,New York,3.09,2.47,3.15,4.31,1.54,1.57,-49,Neutral,Work-Life Balance,Neutral,QR Code
SUR01017,EMP00765,Manager Effectiveness,2021-02-11,Sales,L1,Boston,1.79,1.54,4.76,3.99,4.95,1.86,-24,Yes,Culture,Neutral,QR Code
SUR01018,EMP00692,Manager Effectiveness,2023-02-17,Design,L5,Dallas,3.79,2.69,3.94,1.36,4.95,4.95,50,Neutral,Autonomy,Positive,Email
SUR01019,EMP00682,Pulse,2023-11-03,Marketing,L5,Remote,3.2,4.99,4.19,3.82,3.62,4.11,68,Neutral,Recognition,Neutral,QR Code
SUR01020,EMP00745,Manager Effectiveness,2022-02-04,Data Science,L4,Denver,2.08,2.15,1.46,3.51,4.71,1.62,-57,Yes,Career Growth,Negative,App
SUR01021,EMP00575,Manager Effectiveness,2023-04-16,Finance,L6,Seattle,4.2,1.53,3.26,3.94,1.49,3.07,14,Yes,Recognition,Positive,QR Code
SUR01022,EMP01168,DEI,2025-06-22,Data Science,L2,Remote,3.4,2.36,1.15,2.54,4.4,1.8,84,Yes,Management,Positive,QR Code
SUR01023,EMP00299,DEI,2023-11-24,Design,L4,New York,2.22,1.74,3.03,3.8,4.18,1.42,-86,Yes,Recognition,Negative,App
SUR01024,EMP00026,Onboarding,2023-02-11,IT,L3,Denver,4.65,2.26,1.14,3.33,3.45,1.29,-46,No,Management,Negative,Email
SUR01025,EMP01124,DEI,2025-04-05,Customer Success,L4,New York,3.1,1.37,4.58,2.84,2.13,3.98,-48,Neutral,Recognition,Positive,App
SUR01026,EMP00848,DEI,2021-03-02,Customer Success,L6,Boston,4.93,3.65,2.14,4.13,2.09,4.21,24,Yes,Work-Life Balance,Positive,App
SUR01027,EMP00884,Manager Effectiveness,2025-06-07,Design,L6,Atlanta,4.97,4.41,1.85,3.24,4.81,4.1,-82,Neutral,Work-Life Balance,Negative,Email
SUR01028,EMP00624,Pulse,2023-11-16,Finance,L6,Chicago,1.19,3.37,2.88,4.87,2.32,4.09,31,Neutral,Culture,Positive,Email
SUR01029,EMP01138,Engagement,2024-02-13,Engineering,L1,Dallas,4.39,2.89,2.85,3.39,3.85,3.77,-42,Yes,Work-Life Balance,Positive,QR Code
SUR01030,EMP00731,DEI,2024-11-17,Product,L3,Denver,1.03,1.23,3.74,1.43,1.29,3.11,14,Yes,Culture,Positive,App
SUR01031,EMP00288,Exit,2025-10-20,Operations,L5,Dallas,3.21,4.49,3.13,3.44,1.67,2.66,-94,No,Work-Life Balance,Neutral,Kiosk
SUR01032,EMP00267,Manager Effectiveness,2023-07-18,Marketing,L4,San Francisco,3.21,3.27,1.04,2.38,1.39,1.17,-83,No,Management,Neutral,Email
SUR01033,EMP00462,Exit,2025-11-12,Data Science,L2,Austin,1.78,3.61,1.3,3.65,4.82,1.71,44,Neutral,Work-Life Balance,Negative,Kiosk
SUR01034,EMP00011,Engagement,2025-11-08,Finance,L4,Remote,2.55,4.46,1.94,2.61,4.74,2.98,25,Yes,Career Growth,Negative,Kiosk
SUR01035,EMP00747,Engagement,2024-11-26,Design,L5,Dallas,1.03,3.94,4.58,3.76,4.55,2.4,-39,Yes,Tools & Technology,Positive,Email
SUR01036,EMP00824,Wellbeing,2022-01-19,Legal,L2,Boston,4.9,1.14,4.37,3.3,2.51,1.48,-38,Yes,Tools & Technology,Negative,Email
SUR01037,EMP00693,Engagement,2022-02-28,HR,L6,Austin,1.12,2.58,1.81,4.46,4.74,4.34,-62,No,Career Growth,Neutral,Kiosk
SUR01038,EMP00192,Wellbeing,2025-09-22,HR,L3,Remote,3.53,2.68,2.35,1.95,1.2,4.18,-43,Neutral,Tools & Technology,Neutral,Kiosk
SUR01039,EMP00411,Pulse,2024-05-24,Sales,L5,Boston,4.49,1.08,1.05,4.18,2.19,2.57,74,No,Autonomy,Neutral,Email
SUR01040,EMP00190,Wellbeing,2022-09-28,Legal,L5,Chicago,3.59,2.07,2.45,4.86,4.13,1.9,-35,Neutral,Tools & Technology,Neutral,Kiosk
SUR01041,EMP00796,Manager Effectiveness,2025-03-02,Finance,L6,Austin,1.23,3.01,4.05,4.66,1.09,1.85,-100,Yes,Recognition,Neutral,Email
SUR01042,EMP01070,DEI,2026-03-23,IT,L1,Denver,3.98,4.37,1.45,2.95,2.4,2.83,-13,Yes,Management,Neutral,QR Code
SUR01043,EMP00970,Wellbeing,2022-12-27,Engineering,L3,Denver,1.38,2.57,1.64,1.58,3.55,3.06,-28,Yes,Recognition,Neutral,QR Code
SUR01044,EMP01102,Wellbeing,2025-11-18,Data Science,L5,Atlanta,4.14,1.66,1.57,1.01,4.38,4.78,24,Yes,Career Growth,Positive,QR Code
SUR01045,EMP00696,Pulse,2022-08-06,Product,L4,Seattle,1.35,2.17,1.57,4.86,4.44,2.88,75,Neutral,Autonomy,Neutral,Kiosk
SUR01046,EMP00447,Engagement,2025-11-04,Finance,L3,Remote,2.47,1.06,3.24,1.2,1.58,3.47,-96,No,Tools & Technology,Neutral,QR Code
SUR01047,EMP00401,Onboarding,2023-05-20,Finance,L2,Atlanta,3.75,3.37,1.81,3.52,1.15,4.13,-94,Neutral,Management,Neutral,Kiosk
SUR01048,EMP00117,Wellbeing,2023-12-05,Sales,L3,Denver,3.66,2.77,1.6,1.79,1.02,2.18,25,Yes,Recognition,Positive,App
SUR01049,EMP00356,Onboarding,2021-12-14,Operations,L3,Chicago,3.64,1.32,2.02,1.37,2.69,4.98,39,Yes,Tools & Technology,Neutral,Email
SUR01050,EMP01008,Onboarding,2022-06-29,Data Science,L1,San Francisco,2.55,4.91,2.8,1.14,4.09,2.07,-58,Neutral,Work-Life Balance,Neutral,App
SUR01051,EMP00419,Pulse,2025-03-27,IT,L6,Denver,3.47,4.62,1.11,4.67,4.05,4.81,-59,Neutral,Recognition,Negative,Kiosk
SUR01052,EMP00889,Engagement,2021-10-07,Engineering,L7,Denver,2.14,2.11,2.64,4.77,2.92,2.04,42,No,Recognition,Positive,Kiosk
SUR01053,EMP00098,DEI,2022-06-20,Operations,L1,San Francisco,3.6,4.99,4.77,1.99,4.94,4.86,48,Neutral,Management,Neutral,QR Code
SUR01054,EMP00032,DEI,2024-03-31,Marketing,L5,Denver,1.48,1.58,2.38,2.34,4.33,2.0,35,Neutral,Management,Neutral,Kiosk
SUR01055,EMP00289,Engagement,2022-05-20,Marketing,L6,Dallas,4.04,2.35,3.26,3.15,4.86,4.44,44,Neutral,Career Growth,Neutral,App
SUR01056,EMP01086,Manager Effectiveness,2022-02-25,IT,L7,New York,4.4,2.36,1.06,2.73,1.88,1.06,71,Neutral,Compensation,Positive,App
SUR01057,EMP01152,DEI,2022-08-16,Engineering,L1,Denver,3.55,2.86,2.61,1.57,3.75,1.26,65,Yes,Career Growth,Neutral,Email
SUR01058,EMP01003,Engagement,2024-03-31,Product,L1,Remote,2.42,2.94,4.89,4.04,2.39,3.83,-94,No,Work-Life Balance,Neutral,App
SUR01059,EMP01045,Exit,2025-06-24,Legal,L4,Chicago,3.21,2.22,1.47,3.77,3.53,3.98,-5,No,Autonomy,Neutral,Kiosk
SUR01060,EMP00946,DEI,2021-12-01,IT,L4,Austin,3.95,1.91,3.86,1.87,4.85,4.79,25,Yes,Compensation,Negative,Email
SUR01061,EMP01170,Wellbeing,2026-07-18,Engineering,L3,Denver,2.62,2.28,4.22,1.44,4.75,1.25,-41,No,Compensation,Positive,QR Code
SUR01062,EMP00814,DEI,2024-08-28,HR,L2,Remote,4.12,2.78,4.24,3.19,3.56,3.99,-92,No,Work-Life Balance,Negative,Email
SUR01063,EMP00965,Manager Effectiveness,2021-01-16,Marketing,L6,Seattle,1.74,1.95,4.0,2.77,3.92,1.86,-37,Neutral,Career Growth,Positive,App
SUR01064,EMP00155,DEI,2022-06-23,HR,L3,San Francisco,1.75,4.44,2.93,1.48,2.75,3.25,5,Yes,Work-Life Balance,Positive,Kiosk
SUR01065,EMP00945,Exit,2026-03-10,Marketing,L1,Atlanta,1.82,2.85,2.93,4.16,1.92,2.38,-70,No,Tools & Technology,Neutral,QR Code
SUR01066,EMP00626,Exit,2026-01-23,HR,L1,San Francisco,4.11,3.05,2.31,1.7,2.61,2.89,85,Yes,Career Growth,Negative,Kiosk
SUR01067,EMP00458,DEI,2022-02-03,Engineering,L1,Seattle,3.19,2.46,3.03,4.98,1.42,2.49,10,Yes,Career Growth,Negative,Kiosk
SUR01068,EMP00141,DEI,2024-11-01,IT,L1,Austin,2.13,4.79,4.23,1.74,3.11,1.68,-84,No,Compensation,Neutral,QR Code
SUR01069,EMP00070,Manager Effectiveness,2024-01-22,Product,L2,Denver,4.34,1.31,3.26,3.76,3.07,1.76,-66,Yes,Compensation,Negative,Email
SUR01070,EMP00626,Onboarding,2021-01-14,Data Science,L2,New York,4.1,3.57,4.15,1.92,3.27,3.62,2,No,Autonomy,Neutral,Kiosk
SUR01071,EMP01190,Pulse,2025-01-25,Product,L2,Dallas,3.76,2.63,4.24,1.81,1.94,3.91,66,Yes,Management,Negative,QR Code
SUR01072,EMP01144,Engagement,2024-02-18,Sales,L3,Boston,4.59,3.64,1.74,3.75,3.14,1.14,-56,Yes,Compensation,Neutral,QR Code
SUR01073,EMP00130,Exit,2021-04-16,Data Science,L2,Chicago,3.01,1.29,3.9,4.04,2.82,1.05,30,No,Culture,Negative,Email
SUR01074,EMP00967,Pulse,2023-04-28,Design,L6,Seattle,3.12,1.28,2.35,1.12,3.35,2.67,37,Yes,Management,Negative,App
SUR01075,EMP00910,DEI,2024-07-21,HR,L5,Dallas,2.32,3.54,1.89,4.03,1.23,3.22,-61,Yes,Autonomy,Negative,Email
SUR01076,EMP00561,Exit,2024-03-17,Operations,L2,Remote,2.27,4.31,2.69,3.07,1.59,4.79,98,Yes,Career Growth,Neutral,App
SUR01077,EMP00616,Manager Effectiveness,2023-11-14,Legal,L1,San Francisco,2.36,4.2,3.69,4.15,4.01,1.92,-87,Neutral,Recognition,Neutral,Email
SUR01078,EMP00133,Wellbeing,2024-03-25,Finance,L4,Atlanta,1.15,1.34,3.82,1.31,1.6,4.55,-100,No,Culture,Neutral,Email
SUR01079,EMP00325,Engagement,2026-07-15,Customer Success,L2,Denver,1.51,3.19,2.23,2.32,1.74,4.27,39,Neutral,Recognition,Negative,Email
SUR01080,EMP00983,Pulse,2025-07-03,Marketing,L7,Atlanta,2.84,2.63,3.81,4.9,1.75,4.5,75,No,Work-Life Balance,Negative,App
SUR01081,EMP00835,DEI,2024-03-11,IT,L1,Denver,2.44,2.9,1.3,2.65,3.2,3.58,6,No,Compensation,Negative,App
SUR01082,EMP00975,Wellbeing,2025-09-05,Operations,L4,San Francisco,4.62,3.03,2.41,2.37,2.81,3.86,34,No,Management,Negative,Kiosk
SUR01083,EMP00695,DEI,2022-04-24,Legal,L1,Dallas,4.89,4.72,3.05,3.79,2.76,2.25,44,Yes,Compensation,Negative,QR Code
SUR01084,EMP00077,Onboarding,2021-09-25,Finance,L3,Boston,1.02,2.41,4.39,2.99,1.25,1.48,22,Neutral,Management,Negative,Kiosk
SUR01085,EMP01138,DEI,2026-02-13,Sales,L4,San Francisco,3.89,4.85,2.75,2.64,4.06,3.36,-100,Yes,Career Growth,Neutral,App
SUR01086,EMP01006,Onboarding,2021-07-04,Data Science,L2,Denver,3.44,4.29,4.75,3.05,2.5,2.28,-70,Yes,Recognition,Positive,QR Code
SUR01087,EMP00007,Manager Effectiveness,2023-10-13,Design,L6,Dallas,1.83,4.16,3.71,1.94,3.49,1.13,73,No,Tools & Technology,Negative,Kiosk
SUR01088,EMP00372,Onboarding,2026-01-21,Engineering,L1,Denver,2.49,2.46,2.28,2.21,2.51,3.54,42,Yes,Career Growth,Negative,QR Code
SUR01089,EMP00007,Manager Effectiveness,2022-11-30,Legal,L1,Boston,4.96,2.92,3.09,3.5,4.83,2.14,-87,Neutral,Recognition,Positive,Email
